Skill Section ID,Skill Section Description,Skill Family ID,Skill Family Description,Skill Group ID,Skill Group Description,Skill ID,Skill Description
1102826,Technical Skills,1105212,Internet of Things,1105213,Internet of Things,1125961,IoT Data Consulting
1102826,Technical Skills,1105212,Internet of Things,1105213,Internet of Things,1125962,IoT Monitoring
1102826,Technical Skills,1105212,Internet of Things,1105213,Internet of Things,1125963,IoT Platforms
1102826,Technical Skills,1105212,Internet of Things,1105213,Internet of Things,1125964,Operational Technology & Devices
1102826,Technical Skills,1105212,Internet of Things,1105213,Internet of Things,1125965,Smart Devices
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1125768,App Modernization
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1125966,Data/DB Modernization
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1125967,Eco-system Modernization
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1125968,ReHost
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1125969,UI Modernization
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1128993,Portfolio Assessment
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1128994,Business Rules Extraction
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1128995,Rearchitecture
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1128996,Reverse Engineering
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1128997,Re-engineering
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1128998,Automated Code Refactoring
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1128999,Data/database Migration
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1129000,Brownfield development
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1129001,Dead code elimination
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1129002,Greenfield development
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1129003,TransPoint
1102826,Technical Skills,1105214,Legacy Modernization,1105215,Legacy Modernization,1129004,Sensitive data management​
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125769,Mainframe Application Development
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125970,Mainframe Automation
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125971,Mainframe Networking
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125972,Mainframe Enterprise Operations Center
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125973,Mainframe Output-Print management
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125974,Mainframe zOS System Programmer
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125976,Mainframe Batch Ops Scheduling Managemen
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125977,Mainframe Security
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125978,Mainframe Storage
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1125981,Mainframe zVM
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129672,Mainframe Architecture
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129673,Mainframe BatchOPs Monitoring
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129674,Mainframe Code Promotion
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129675,Mainframe Performance and Capacity
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129676,Mainframe Transaction Management
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129677,Mainframe Messaging Management
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129678,Mainframe Database Administration
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129679,Mainframe Database System Programmer
1102826,Technical Skills,1105216,Mainframe,1105217,Mainframe,1129680,Mainframe Cloud
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1105537,Radio Frequency Engineering
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1105542,Network Support
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1112577,Computer Telephony Integration (CTI)
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1116272,Electronic Data Interchange (EDI)
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1119551,Signal Processing Engineering
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1119876,Network Traffic Analysis
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1120893,Logical Network Design
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1120895,Physical Network Design
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1120899,Voice Networking
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125770,IP Address Management
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125982,Mobile Telephonne Communication
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125983,Network Address Translation
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125984,Network Administration Tool
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125985,Network ATF Onboarding Processes
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125986,Network Automation
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125987,Network Branch LAN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125988,Network Cloud
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125989,Network Datacenter LAN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125990,Network Firewalling
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125991,Network Gateway Redundancy
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125992,Network Internet Access Management
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125993,Network IPAM Tool
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125994,Network Layer 2  Protocols
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125995,Network Layer 3 Protocols
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125996,Network Load Balancers
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125997,Network Management Protocols
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125998,Network Monitoring Tool
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1125999,Network Performance Management Tool
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126000,Network Routing
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126001,Network SDN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126002,Network SDWAN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126003,Network Security Access-List
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126004,Network Shared Services
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126005,Network SSL / RAS VPN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126006,Network Switching
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126007,Network VPN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126008,Network WAN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126009,Network WAN Optimizer
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1126010,Network Wireless LAN
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1127922,Network Management
1102826,Technical Skills,1105218,Network & Communication,1105219,Network & Communication,1127923,NFS (Network File System)
1102826,Technical Skills,1105220,Research & Development,1105221,Research & Development,1105485,Research
1102826,Technical Skills,1105220,Research & Development,1105221,Research & Development,1105486,Innovation
1102826,Technical Skills,1105220,Research & Development,1105221,Research & Development,1107593,Product Design & Creation
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1107576,Configuration Management
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1118500,Computer System Validation
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1125772,Hybrid Integration & iPaaS
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1126012,Microservices/API
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1126013,Microservices/Messaging
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1126014,Microservices/Serverless
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1126015,Source Control Management
1102826,Technical Skills,1105222,Software Development Tools,1105223,Software Development Tools,1127910,Microservices
1102826,Technical Skills,1105224,Testing,1105225,Testing,1105502,Business Process Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1112585,Test Data Management
1102826,Technical Skills,1105224,Testing,1105225,Testing,1113461,Mobile Application Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1118873,Test Automation
1102826,Technical Skills,1105224,Testing,1105225,Testing,1120037,Test Consulting
1102826,Technical Skills,1105224,Testing,1105225,Testing,1120038,Test Management
1102826,Technical Skills,1105224,Testing,1105225,Testing,1120041,Functional Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1120042,Performance Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1120045,System Integration Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1125773,API/Web Services Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126016,BI/Reports Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126017,Chatbot Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126018,Cloud Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126019,COTS Testing (business products)
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126020,COTS Testing (domain products)
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126021,Data Validation
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126022,Data Warehouse Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126023,"Device Testing (POS, mobile, cars etc.)"
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126024,Infrastructure Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126025,Middleware Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126026,Network Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126027,Platform Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126028,Robotic Process Automation Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126029,Service Virtualization
1102826,Technical Skills,1105224,Testing,1105225,Testing,1126030,Static Code Analysis
1102826,Technical Skills,1105224,Testing,1105225,Testing,1127940,Test Processes and Methods
1102826,Technical Skills,1105224,Testing,1105225,Testing,1128267,Eggplant Automation
1102826,Technical Skills,1105224,Testing,1105225,Testing,1129313,General UI Testing
1102826,Technical Skills,1105224,Testing,1105225,Testing,1129996,ADA Compliance
1102826,Technical Skills,1105224,Testing,1105225,Testing,1130084,Functional Consulting
